id,conflict_class,alt_raw,base_raw,alt_digits,base_digits,alt_digit_len,base_digit_len,alt_confidence,base_confidence,confidence_diff,confidence_gap,higher_confidence_side
08f61aba6ba0e27003ec97321fdfa81a,true_conflict,"[""+9118604195555""]","[""18605005555""]",9118604195555,18605005555,13,11,0.9895,0.77,0.2195,0.2195,alt
08f194e6e9552d2b03d67ae015440155,true_conflict,"[""+442080545400""]","[""02045126671""]",442080545400,02045126671,12,11,0.9878,0.77,0.2178,0.2178,alt
08f1faad040705a503524f8b3f8ed78a,true_conflict,"[""062329908112""]","[""+492216699360""]",062329908112,492216699360,12,12,0.77,0.9878,-0.2178,0.2178,base
08f2aacb20d1238c03fbe91474e92eb7,true_conflict,"[""+12154843377""]","[""2154223330""]",12154843377,2154223330,11,10,0.9878,0.77,0.2178,0.2178,alt
08f392ada2d63b50039e5e6688c12a4e,true_conflict,"[""+34658996624""]","[""923213901""]",34658996624,923213901,11,9,0.9878,0.77,0.2178,0.2178,alt
08fa822010a830b2037f3c0c62de33fa,true_conflict,"[""+554736422594""]","[""47991155860""]",554736422594,47991155860,12,11,0.9859,0.77,0.2159,0.2159,alt
08f195c62ea2307003ea434ce40ad3f6,true_conflict,"[""+443304609636""]","[""01299 888454""]",443304609636,01299888454,12,11,0.7846,1.0,-0.2154,0.2154,base
08f26ed52353494a035ccc4d9817a84c,true_conflict,"[""+14172265800""]","[""4172265825""]",14172265800,4172265825,11,10,0.9837,0.77,0.2137,0.2137,alt
08fbe8d0165185630322cd439aeeb8e0,true_conflict,"[""+61132343""]","[""0732852123""]",61132343,0732852123,8,10,0.9837,0.77,0.2137,0.2137,alt
08fbe0e34313646103ac9822246f768f,true_conflict,"[""+61419789784""]","[""0293182288""]",61419789784,0293182288,11,10,0.9828,0.77,0.2128,0.2128,alt
08f2b9bc2ad9c8a503865f53d38bd727,true_conflict,"[""+16478479141""]","[""4168317879""]",16478479141,4168317879,11,10,0.9804,0.77,0.2104,0.2104,alt
08f11aa7a1a188c003ef4bcf54a8e1a6,true_conflict,"[""+74991868325""]","[""8 (499) 259-39-67""]",74991868325,84992593967,11,11,0.7928,1.0,-0.2072,0.2072,base
08f1e8395978616d03959477b773f38e,true_conflict,"[""+39077660091""]","[""0776 609191""]",39077660091,0776609191,11,10,0.7928,1.0,-0.2072,0.2072,base
08f1f42892586a4e0359e8c2b5580679,true_conflict,"[""+48661066359""]","[""790 300 323""]",48661066359,790300323,11,9,0.7928,1.0,-0.2072,0.2072,base
08f1f8ed95cc834803b28d87d8bfefc0,true_conflict,"[""+41445365161""]","[""044 558 86 46""]",41445365161,0445588646,11,10,0.7928,1.0,-0.2072,0.2072,base
08f1fab35159a36303681e92abd4a35d,true_conflict,"[""+4991812979999""]","[""09181 254650""]",4991812979999,09181254650,13,11,0.7928,1.0,-0.2072,0.2072,base
08f3964499484ce203f015cb20e05d1f,true_conflict,"[""+33635348693""]","[""05 62 28 90 76""]",33635348693,0562289076,11,10,0.7928,1.0,-0.2072,0.2072,base
08f44a908841cd9003dd047b9521fe51,true_conflict,"[""+18009447323""]","[""(407) 275-1765""]",18009447323,4072751765,11,10,0.7928,1.0,-0.2072,0.2072,base
08f64a484c9a0c5403339a1fcf0ce87c,true_conflict,"[""+6623318146""]","[""081 344 8725""]",6623318146,0813448725,10,10,0.7928,1.0,-0.2072,0.2072,base
08f652053659995103fad3f07aceb6c8,true_conflict,"[""+60195491144""]","[""07-562 2420""]",60195491144,075622420,11,9,0.7928,1.0,-0.2072,0.2072,base
08f66e651a48a16e0324a0c5acecd3ba,true_conflict,"[""+5763442528""]","[""(606) 3442528""]",5763442528,6063442528,10,10,0.7928,1.0,-0.2072,0.2072,base
08f8046b33a19034031f037413034d3f,true_conflict,"[""+559137712095""]","[""(91) 3771-1219""]",559137712095,9137711219,12,10,0.7928,1.0,-0.2072,0.2072,base
08f81acc54b7504903f31692b2b8ab9a,true_conflict,"[""+552140420321""]","[""(79) 98127-4683""]",552140420321,79981274683,12,11,0.7928,1.0,-0.2072,0.2072,base
08fa80b035674b6a03379ca9c1ecea9f,true_conflict,"[""+556740028282""]","[""(67) 3521-4016""]",556740028282,6735214016,12,10,0.7928,1.0,-0.2072,0.2072,base
08fa8100e16b275b035e3f9f5d9abecc,true_conflict,"[""+551138425135""]","[""(55) 3842-5135""]",551138425135,5538425135,12,10,0.7928,1.0,-0.2072,0.2072,base
08fa81a6f4b802a80347b8d9be9d2e51,true_conflict,"[""+551634039551""]","[""(16) 3722-9500""]",551634039551,1637229500,12,10,0.7928,1.0,-0.2072,0.2072,base
08fa81eb2e78d11c03804afe6de4128a,true_conflict,"[""+5514997422255""]","[""(14) 3653-5659""]",5514997422255,1436535659,13,10,0.7928,1.0,-0.2072,0.2072,base
08fda94b404b1b74036457f3c3bb5905,true_conflict,"[""+6433850145""]","[""03 385 9531""]",6433850145,033859531,10,9,0.7928,1.0,-0.2072,0.2072,base
08f2ab2c4b89449a03e88d9391424fd1,true_conflict,"[""+14375517377""]","[""4164094360""]",14375517377,4164094360,11,10,0.9697,0.77,0.1997,0.1997,alt
08f195ba26a456b20320b75eb5569034,true_conflict,"[""+441305266066""]","[""01305555700""]",441305266066,01305555700,12,11,0.9645,0.77,0.1945,0.1945,alt
08f2aac6eb4582ea0312c7b3c0c3b42c,true_conflict,"[""+14106794000""]","[""+14106762805""]",14106794000,14106762805,11,11,0.7928,0.9837,-0.191,0.191,base
08f481b4867658ec03b5f0816ebcd5d2,true_conflict,"[""+526255820022""]","[""6144325600""]",526255820022,6144325600,12,10,0.9544,0.77,0.1844,0.1844,alt
08f1e0e12dd4da4d035718ac12e555f1,true_conflict,"[""+3646561561""]","[""0646561561""]",3646561561,0646561561,10,10,0.9523,0.77,0.1823,0.1823,alt
08f44e540c45806d036445fe6c54049d,true_conflict,"[""+18502585156""]","[""8502485156""]",18502585156,8502485156,11,10,0.9523,0.77,0.1823,0.1823,alt
08fa831ad12aab65035712ae83554296,true_conflict,"[""+554133824053""]","[""41991615016""]",554133824053,41991615016,12,11,0.9523,0.77,0.1823,0.1823,alt
08f2696a82ace4c60350ad42d5f3cf02,true_conflict,"[""8012747000""]","[""8012747001""]",8012747000,8012747001,10,10,0.9129,0.77,0.1429,0.1429,alt
08fa8a0613483728030dd803ffe085d3,true_conflict,"[""2135150101""]","[""(21) 2580-1273""]",2135150101,2125801273,10,10,0.8607,1.0,-0.1393,0.1393,base
08f194adae234690030807b89af95082,true_conflict,"[""+442080409036""]","[""07754 186892""]",442080409036,07754186892,12,11,0.8682,1.0,-0.1318,0.1318,base
08f44e8370919a52039878b85f41c031,true_conflict,"[""+12056798666""]","[""(205) 734-0027""]",12056798666,2057340027,11,10,0.8682,1.0,-0.1318,0.1318,base
08f2a89646788ce103bbc825196e3aa1,true_conflict,"[""+18552497667""]","[""9199177030""]",18552497667,9199177030,11,10,0.8973,0.77,0.1273,0.1273,alt
08f29b6d5e2f3a6303041bd53474b787,true_conflict,"[""6232027114""]","[""6234863270""]",6232027114,6234863270,10,10,0.8806,0.77,0.1106,0.1106,alt
08f8e75a4a34a98303c9ece2827f9d5a,true_conflict,"[""+51994229789""]","[""+51986735403""]",51994229789,51986735403,11,11,0.3942,0.2867,0.1074,0.1074,alt
08f26c860db342c903fdde464d319c01,true_conflict,"[""+14695577000""]","[""(972) 245-2117""]",14695577000,9722452117,11,10,0.9097,1.0,-0.0903,0.0903,base
08f274d2ee0deca803fbeaa15840ec3d,true_conflict,"[""+18103332752""]","[""(734) 449-4021""]",18103332752,7344494021,11,10,0.9097,1.0,-0.0903,0.0903,base
08f27526f2292b9b03cc5e9c91085d68,true_conflict,"[""+16126726600""]","[""(612) 273-3000""]",16126726600,6122733000,11,10,0.9097,1.0,-0.0903,0.0903,base
08f1e35418b8115d03d75b4f91514ad7,true_conflict,"[""800767626""]","[""724 449 839""]",800767626,724449839,9,9,0.9129,1.0,-0.0871,0.0871,base
08f30e1d8332e4cd03e5851235f9d929,true_conflict,"[""+10220777052""]","[""+10220777755""]",10220777052,10220777755,11,11,0.481,0.3942,0.0869,0.0869,alt
08f2832b85a12b3203fb6b84f25c83de,true_conflict,"[""+19169437958""]","[""(916) 892-0708""]",19169437958,9168920708,11,10,0.9147,1.0,-0.0853,0.0853,base
08f44ae8010ea034037504a8a664bb97,true_conflict,"[""+15615868666""]","[""(416) 525-3283""]",15615868666,4165253283,11,10,0.9147,1.0,-0.0853,0.0853,base
08f1f33366a0831003dbc94079ee198a,true_conflict,"[""+4943315950""]","[""04948 36880""]",4943315950,0494836880,10,10,0.9254,1.0,-0.0746,0.0746,base
08f44f0133cf368203f40684f03967f1,true_conflict,"[""+16462666040""]","[""(904) 213-2100""]",16462666040,9042132100,11,10,0.9254,1.0,-0.0746,0.0746,base
08f481270588895403e4355b3c793f94,true_conflict,"[""+528713304139""]","[""871 123 4567""]",528713304139,8711234567,12,10,0.9254,1.0,-0.0746,0.0746,base
08fa82339b75220003fb093540584e68,true_conflict,"[""+5542999026979""]","[""(42) 3446-5313""]",5542999026979,4234465313,13,10,0.9385,1.0,-0.0615,0.0615,base
08f186549e3445160349ba90d3aa7e20,true_conflict,"[""+33231940214""]","[""02 31 94 60 90""]",33231940214,0231946090,11,10,0.9446,1.0,-0.0554,0.0554,base
08f1fb471d0d259e03c39c502b0a1653,true_conflict,"[""+33174903869""]","[""01 89 43 08 22""]",33174903869,0189430822,11,10,0.9446,1.0,-0.0554,0.0554,base
08f26010a6db404403e339f85cbc6d43,true_conflict,"[""+17128996773""]","[""(712) 568-2363""]",17128996773,7125682363,11,10,0.9446,1.0,-0.0554,0.0554,base
08f26533507a2d40030feb6451cc6d92,true_conflict,"[""+14176550035""]","[""(417) 581-0159""]",14176550035,4175810159,11,10,0.9446,1.0,-0.0554,0.0554,base
08f44e38ed4518540380d8904cd5b34a,true_conflict,"[""+12297233033""]","[""(229) 723-4304""]",12297233033,2297234304,11,10,0.9446,1.0,-0.0554,0.0554,base
08f184dcf559e4a1039f24c7f61712fc,true_conflict,"[""+33533063570""]","[""05 57 70 27 00""]",33533063570,0557702700,11,10,0.9468,1.0,-0.0532,0.0532,base
08f195805d22e99803b04ba7d7feba09,true_conflict,"[""+447815110207""]","[""0870 446 1020""]",447815110207,08704461020,12,11,0.9468,1.0,-0.0532,0.0532,base
08f2a100d2c1e8dd03a76caaa6fa3b94,true_conflict,"[""+12126300320""]","[""(212) 630-0315""]",12126300320,2126300315,11,10,0.9468,1.0,-0.0532,0.0532,base
08f2e1b56b94512d03f5193dc7c7a7a0,true_conflict,"[""+81115200017""]","[""050-3374-2653""]",81115200017,05033742653,11,11,0.9468,1.0,-0.0532,0.0532,base
08f39680682a12a303e3d51c798cbf98,true_conflict,"[""+33760911664""]","[""04 88 39 27 82""]",33760911664,0488392782,11,10,0.9468,1.0,-0.0532,0.0532,base
08f396c3817960da031b6881f73d4ee7,true_conflict,"[""+33970808251""]","[""04 32 75 13 90""]",33970808251,0432751390,11,10,0.9468,1.0,-0.0532,0.0532,base
08f603386c39180c0336a0e2bf35395b,true_conflict,"[""+914222300000""]","[""099423 00000""]",914222300000,09942300000,12,11,0.9468,1.0,-0.0532,0.0532,base
08f283080c85d5540367d252bb3052ad,true_conflict,"[""+16505044361""]","[""(415) 471-2014""]",16505044361,4154712014,11,10,0.9505,1.0,-0.0495,0.0495,base
08f48de446889ba20352fc8e066cc3c1,true_conflict,"[""+5753032822""]","[""(575) 472-2300""]",5753032822,5754722300,10,10,0.9523,1.0,-0.0477,0.0477,base
08f18615206a2044031332a453760f15,true_conflict,"[""+33980321979""]","[""02 43 04 73 31""]",33980321979,0243047331,11,10,0.9544,1.0,-0.0456,0.0456,base
08f194279e5ab221036dc4ab87e12118,true_conflict,"[""+447760161935""]","[""028 9068 3297""]",447760161935,02890683297,12,11,0.9544,1.0,-0.0456,0.0456,base
08f194990605609d032971c417e59bd4,true_conflict,"[""+33973693179""]","[""06 85 06 39 67""]",33973693179,0685063967,11,10,0.9544,1.0,-0.0456,0.0456,base
08f1e8081c64bb810386cf12e531f92f,true_conflict,"[""+390746760044""]","[""0746 271585""]",390746760044,0746271585,12,10,0.9544,1.0,-0.0456,0.0456,base
08f1e92992ba4b66034cd4d1253b336b,true_conflict,"[""+39070499703""]","[""390 704 4370""]",39070499703,3907044370,11,10,0.9544,1.0,-0.0456,0.0456,base
08f1e943a1d746cb03550d63d3c549a8,true_conflict,"[""+393315737707""]","[""347 410 2094""]",393315737707,3474102094,12,10,0.9544,1.0,-0.0456,0.0456,base
08f1ea51035b162d0343203da2b4dfcd,true_conflict,"[""+390434620720""]","[""394 3461 0268""]",390434620720,39434610268,12,11,0.9544,1.0,-0.0456,0.0456,base
08f1f8800d699275039119d3f9bf4e1d,true_conflict,"[""+491733419648""]","[""08821 7276121""]",491733419648,088217276121,12,12,0.9544,1.0,-0.0456,0.0456,base
08f1f892da899a860340938926a80598,true_conflict,"[""+4364138107""]","[""06413 81070""]",4364138107,0641381070,10,10,0.9544,1.0,-0.0456,0.0456,base
08f1f98405296ad0034910779e4d703c,true_conflict,"[""+390110620568""]","[""011 216 5830""]",390110620568,0112165830,12,10,0.9544,1.0,-0.0456,0.0456,base
08f1fa5d8385465803ca149beb0f8b1b,true_conflict,"[""+31620331818""]","[""040 285 9026""]",31620331818,0402859026,11,10,0.9544,1.0,-0.0456,0.0456,base
08f1faba31a060030311b939ef52c6da,true_conflict,"[""+4991261000""]","[""09126 5491""]",4991261000,091265491,10,9,0.9544,1.0,-0.0456,0.0456,base
08f26c84401a416e03eb1dc0009a8062,true_conflict,"[""+19403815366""]","[""(940) 243-1772""]",19403815366,9402431772,11,10,0.9544,1.0,-0.0456,0.0456,base
08f29b6d49d4e42b030471f80f4abba3,true_conflict,"[""+16028761602""]","[""(602) 256-1602""]",16028761602,6022561602,11,10,0.9544,1.0,-0.0456,0.0456,base
08f2a963292692c0033e8eb7f4a3a9f4,true_conflict,"[""+14197335773""]","[""(419) 795-5511""]",14197335773,4197955511,11,10,0.9544,1.0,-0.0456,0.0456,base
08f2e2b4425b4319038bddb1c30b7b38,true_conflict,"[""+81227165705""]","[""050-3491-7338""]",81227165705,05034917338,11,11,0.9544,1.0,-0.0456,0.0456,base
08f39608a0b76a6203fb3f420b3f857f,true_conflict,"[""+33563301313""]","[""05 63 30 20 20""]",33563301313,0563302020,11,10,0.9544,1.0,-0.0456,0.0456,base
08f396c4a392530a03ba75015b9d5616,true_conflict,"[""+10467295214""]","[""04 67 29 42 31""]",10467295214,0467294231,11,10,0.9544,1.0,-0.0456,0.0456,base
08f4880d8172067603fa7c012014e336,true_conflict,"[""+528677124373""]","[""867 712 4737""]",528677124373,8677124737,12,10,0.9544,1.0,-0.0456,0.0456,base
08f60b1d652c30900311adbd94b65a4f,true_conflict,"[""+918500305852""]","[""094400 03438""]",918500305852,09440003438,12,11,0.9544,1.0,-0.0456,0.0456,base
08f194ad840d6c50032ba4f7b0cb1e7d,true_conflict,"[""+442088769842""]","[""020 8392 4966""]",442088769842,02083924966,12,11,0.9645,1.0,-0.0355,0.0355,base
08f1e832888c520a0354f30351c8e188,true_conflict,"[""+390817590290""]","[""081 584 3820""]",390817590290,0815843820,12,10,0.9645,1.0,-0.0355,0.0355,base
08f1ed6c9600e9ac0396545f95a4326e,true_conflict,"[""+393496434773""]","[""329 362 2229""]",393496434773,3293622229,12,10,0.9645,1.0,-0.0355,0.0355,base
08f1f8036d9b130e03ec54381d4c24fd,true_conflict,"[""+4976429213430""]","[""04976 42930579""]",4976429213430,0497642930579,13,13,0.9645,1.0,-0.0355,0.0355,base
08f1f8d61886518b0383df6b6adad249,true_conflict,"[""+4980916179173""]","[""04922 84333112""]",4980916179173,0492284333112,13,13,0.9645,1.0,-0.0355,0.0355,base
08f1f994de929c6d0358ab84c54adef2,true_conflict,"[""+39038543304""]","[""393 854 8319""]",39038543304,3938548319,11,10,0.9645,1.0,-0.0355,0.0355,base
08f1fa112e4d965b03b45fbf4da05d10,true_conflict,"[""+4915114919970""]","[""04922 4199540""]",4915114919970,049224199540,13,12,0.9645,1.0,-0.0355,0.0355,base
08f1fb475b40b129036fb048b3d564e0,true_conflict,"[""+33140738360""]","[""01 42 25 96 16""]",33140738360,0142259616,11,10,0.9645,1.0,-0.0355,0.0355,base
08f275d2b08dc3b20361fd24c778f068,true_conflict,"[""+14147777889""]","[""(414) 385-3240""]",14147777889,4143853240,11,10,0.9645,1.0,-0.0355,0.0355,base
08f2802a256f2c6e036543725df38d6b,true_conflict,"[""+17077267745""]","[""(707) 726-7865""]",17077267745,7077267865,11,10,0.9645,1.0,-0.0355,0.0355,base
08f2802adab6e00c030a1be91d4875ee,true_conflict,"[""+17078406062""]","[""(707) 826-9463""]",17078406062,7078269463,11,10,0.9645,1.0,-0.0355,0.0355,base
08f28d595372a1030306517a765d208d,true_conflict,"[""+18664329655""]","[""(360) 432-9655""]",18664329655,3604329655,11,10,0.9645,1.0,-0.0355,0.0355,base
08f44d886368c070035d4a2359dd0ad6,true_conflict,"[""+18645961553""]","[""(864) 582-5023""]",18645961553,8645825023,11,10,0.9645,1.0,-0.0355,0.0355,base
08f49b540d419ac003dac0524e1ed57e,true_conflict,"[""+18003003435""]","[""744 441 6432""]",18003003435,7444416432,11,10,0.9645,1.0,-0.0355,0.0355,base
08f618925e945580034bfa3219343baa,true_conflict,"[""+918448797299""]","[""099863 03447""]",918448797299,09986303447,12,11,0.9645,1.0,-0.0355,0.0355,base
08f2a10770d340f3034390d148461d38,true_conflict,"[""+19179464799""]","[""(347) 689-9535""]",19179464799,3476899535,11,10,0.9649,1.0,-0.0351,0.0351,base
08f1f18b26b1019003239db7ed527e75,true_conflict,"[""+4930547070420""]","[""030 547070450""]",4930547070420,030547070450,13,12,0.969,1.0,-0.031,0.031,base
08f2986b8089b2cb03220db3aa72c816,true_conflict,"[""+17027855555""]","[""7028660703""]",17027855555,7028660703,11,10,0.7928,0.77,0.0228,0.0228,alt
08f1f3121d9aa6e103f36547890dd58b,true_conflict,"[""+4540162028""]","[""74 47 21 27""]",4540162028,74472127,10,8,0.9792,1.0,-0.0208,0.0208,base
08f1fa922392688e03d8578ed1da3368,true_conflict,"[""+4992879657390""]","[""0491 782886026""]",4992879657390,0491782886026,13,13,0.9828,1.0,-0.0172,0.0172,base
08f1126d332248ed03373d1c4f03052a,true_conflict,"[""+358968626200""]","[""09 686261""]",358968626200,09686261,12,8,0.9837,1.0,-0.0163,0.0163,base
08f12d87937886ed03cf23f162e10f02,true_conflict,"[""+15095634402""]","[""(509) 685-7326""]",15095634402,5096857326,11,10,0.9837,1.0,-0.0163,0.0163,base
08f194a820c80805034a0e3999914078,true_conflict,"[""+441622751502""]","[""01622 751398""]",441622751502,01622751398,12,11,0.9837,1.0,-0.0163,0.0163,base
08f19583922f1b1a03d546e3a5e14164,true_conflict,"[""+447774111463""]","[""07967 211870""]",447774111463,07967211870,12,11,0.9837,1.0,-0.0163,0.0163,base
08f1e02cb6322415036287f45911aaf3,true_conflict,"[""+4326857297""]","[""02685 72970""]",4326857297,0268572970,10,10,0.9837,1.0,-0.0163,0.0163,base
08f1f05b01b9aaf0037d40991a005a2a,true_conflict,"[""+46463781300""]","[""046-37 37 99""]",46463781300,046373799,11,9,0.9837,1.0,-0.0163,0.0163,base
08f1f14a8e7a0c63033e02e2112ebd12,true_conflict,"[""+49440298680""]","[""04944 519181408""]",49440298680,04944519181408,11,14,0.9837,1.0,-0.0163,0.0163,base
08f1f99c128c104d037db8167423c1bf,true_conflict,"[""+390331551493""]","[""339 256 2862""]",390331551493,3392562862,12,10,0.9837,1.0,-0.0163,0.0163,base
08f1fa19982ce06c03670f9ce05c2adc,true_conflict,"[""+4915123815314""]","[""0221 27179406""]",4915123815314,022127179406,13,12,0.9837,1.0,-0.0163,0.0163,base
08f1faeab62d943503ef95d39fa13b13,true_conflict,"[""+493022005500""]","[""0800 4353361""]",493022005500,08004353361,12,11,0.9837,1.0,-0.0163,0.0163,base
08f1fb69595b16830343d2cc97ecf07f,true_conflict,"[""+33670713276""]","[""02 37 15 66 16""]",33670713276,0237156616,11,10,0.9837,1.0,-0.0163,0.0163,base
08f260d8018c42ac030234eda4bdb247,true_conflict,"[""+15158545196""]","[""(515) 299-5500""]",15158545196,5152995500,11,10,0.9837,1.0,-0.0163,0.0163,base
08f2644611c0c95603831217603f38cc,true_conflict,"[""+16186358181""]","[""(217) 999-3880""]",16186358181,2179993880,11,10,0.9837,1.0,-0.0163,0.0163,base
08f264d112a369ae0345476d0ce832cf,true_conflict,"[""+16152981782""]","[""(615) 269-0568""]",16152981782,6152690568,11,10,0.9837,1.0,-0.0163,0.0163,base
08f2763a1974381803002c1079799311,true_conflict,"[""+17059457109""]","[""(705) 945-7185""]",17059457109,7059457185,11,10,0.9837,1.0,-0.0163,0.0163,base
08f289eb6a80c0aa03adb21d855f66d3,true_conflict,"[""+14069618688""]","[""(406) 961-8388""]",14069618688,4069618388,11,10,0.9837,1.0,-0.0163,0.0163,base
08f2a9150cd0508003581d4a8325cdc4,true_conflict,"[""+17403338337""]","[""(740) 335-4360""]",17403338337,7403354360,11,10,0.9837,1.0,-0.0163,0.0163,base
08f2b8bd66166a62039f163a2b457cf0,true_conflict,"[""+13154048955""]","[""(315) 790-5653""]",13154048955,3157905653,11,10,0.9837,1.0,-0.0163,0.0163,base
08f2e6054e8001800371b39d2b43ecfb,true_conflict,"[""+815034637241""]","[""050-5488-1038""]",815034637241,05054881038,12,11,0.9837,1.0,-0.0163,0.0163,base
08f3969a692aca2403ec11d5ba7b829b,true_conflict,"[""+33493570087""]","[""04 93 41 45 87""]",33493570087,0493414587,11,10,0.9837,1.0,-0.0163,0.0163,base
08f42ceb512c100003192d96f3b0ae69,true_conflict,"[""+918042754444""]","[""079 3399 4444""]",918042754444,07933994444,12,11,0.9837,1.0,-0.0163,0.0163,base
08f441e75886b9100301f5dab038036c,true_conflict,"[""+19417486926""]","[""(941) 747-6721""]",19417486926,9417476721,11,10,0.9837,1.0,-0.0163,0.0163,base
08f445b8d6c91ccc03f84166d606be43,true_conflict,"[""+16624732801""]","[""(662) 473-3020""]",16624732801,6624733020,11,10,0.9837,1.0,-0.0163,0.0163,base
08f445d5854a3b84038c4533db84d193,true_conflict,"[""+16625712714""]","[""(662) 751-8602""]",16625712714,6627518602,11,10,0.9837,1.0,-0.0163,0.0163,base
08f44c86a28c099b03d096082cdc5ced,true_conflict,"[""+18659381040""]","[""(865) 988-3252""]",18659381040,8659883252,11,10,0.9837,1.0,-0.0163,0.0163,base
08f44d548c31e71d03215a4b20058e39,true_conflict,"[""+18432281673""]","[""(843) 228-1538""]",18432281673,8432281538,11,10,0.9837,1.0,-0.0163,0.0163,base
08f450a6b2294d5203313bd27e054fe8,true_conflict,"[""+529988849440""]","[""998 884 1041""]",529988849440,9988841041,12,10,0.9837,1.0,-0.0163,0.0163,base
08f48d29a30e030603375e4e232a197d,true_conflict,"[""+18065929280""]","[""(806) 592-2121""]",18065929280,8065922121,11,10,0.9837,1.0,-0.0163,0.0163,base
08f4994ad3c503850306c9d333477529,true_conflict,"[""+522222316628""]","[""222 248 4475""]",522222316628,2222484475,12,10,0.9837,1.0,-0.0163,0.0163,base
08f6d35aa62266810393381338e5810f,true_conflict,"[""+529222237633""]","[""992 223 7635""]",529222237633,9922237635,12,10,0.9837,1.0,-0.0163,0.0163,base
08fbe0899519c116035ccb4f246d7ac9,true_conflict,"[""+61493708328""]","[""0411 034 188""]",61493708328,0411034188,11,10,0.9837,1.0,-0.0163,0.0163,base
08f29ab980d65aa603c367fa02faef76,true_conflict,"[""+18009262600""]","[""(559) 453-3274""]",18009262600,5594533274,11,10,0.9878,1.0,-0.0122,0.0122,base
08f44ced4db28ab203f8d981f4da9abd,true_conflict,"[""+17705337410""]","[""(770) 297-1970""]",17705337410,7702971970,11,10,0.9878,1.0,-0.0122,0.0122,base
08f1fb46634f384a0314fed59221c447,true_conflict,"[""+33144626940""]","[""01 43 73 93 93""]",33144626940,0143739393,11,10,0.9909,1.0,-0.0091,0.0091,base
08f26561a6018621030d6d13a1a39c49,true_conflict,"[""+18164100704""]","[""(816) 532-8550""]",18164100704,8165328550,11,10,0.9909,1.0,-0.0091,0.0091,base
08f266212e0ed51a03fa92d069b6fc20,true_conflict,"[""+13094344818""]","[""(217) 418-7557""]",13094344818,2174187557,11,10,0.9909,1.0,-0.0091,0.0091,base
08f48a2053774cc0037114317057dc20,true_conflict,"[""+528183831922""]","[""81 8353 4280""]",528183831922,8183534280,12,10,0.9909,1.0,-0.0091,0.0091,base
08f4995aa84f0d75038401e2fa4a691c,true_conflict,"[""+525544409400""]","[""55 5864 9970""]",525544409400,5558649970,12,10,0.9909,1.0,-0.0091,0.0091,base
08fa87694d79878b03248275fa0bff04,true_conflict,"[""+5567996188381""]","[""(67) 3461-8656""]",5567996188381,6734618656,13,10,0.9909,1.0,-0.0091,0.0091,base
08fb91682e4caa2c03239f9cbc07f2c5,true_conflict,"[""+61872308040""]","[""(08) 8227 2226""]",61872308040,0882272226,11,10,0.9909,1.0,-0.0091,0.0091,base
08fc203609766b2e03adc81852d54f07,true_conflict,"[""+5492235244051""]","[""0223 493-2202""]",5492235244051,02234932202,13,11,0.9909,1.0,-0.0091,0.0091,base
08f1f8ccc9d3480c0361f7b6e3dd17f1,true_conflict,"[""+4973917849600""]","[""07391 7773704""]",4973917849600,073917773704,13,12,0.9918,1.0,-0.0082,0.0082,base
08f2690db4b4288203675416dd188148,true_conflict,"[""+14355710073""]","[""(435) 940-0363""]",14355710073,4359400363,11,10,0.9918,1.0,-0.0082,0.0082,base
08fa80eca92f2a1603066fd16d331024,true_conflict,"[""+5518991901420""]","[""(55) 4004-4041""]",5518991901420,5540044041,13,10,0.9919,1.0,-0.0081,0.0081,base
08f194ada05a3a6003b9a28bab309ec8,true_conflict,"[""+447955529269""]","[""020 8741 5003""]",447955529269,02087415003,12,11,0.9963,1.0,-0.0037,0.0037,base
08f1ea2c73d24aad03ecd7b6134ec824,true_conflict,"[""+39057332848""]","[""0572 32348""]",39057332848,057232348,11,9,0.9963,1.0,-0.0037,0.0037,base
08f1faeaa986b4dc03feafc3e5738e3c,true_conflict,"[""+4969887061""]","[""069 92883050""]",4969887061,06992883050,10,11,0.9963,1.0,-0.0037,0.0037,base
08f264b64410eb4e03687ddf85880268,true_conflict,"[""+16624092050""]","[""(662) 862-9739""]",16624092050,6628629739,11,10,0.9963,1.0,-0.0037,0.0037,base
08f268cdab2b07b403271eee0f65e739,true_conflict,"[""+13037448531""]","[""(303) 722-1002""]",13037448531,3037221002,11,10,0.9963,1.0,-0.0037,0.0037,base
08f29a860dc1a18803e137c5f5fa6dce,true_conflict,"[""+15598566090""]","[""(559) 856-6060""]",15598566090,5598566060,11,10,0.9963,1.0,-0.0037,0.0037,base
08f29ad19ccb66aa03877513c944137c,true_conflict,"[""+18054666868""]","[""(805) 202-4079""]",18054666868,8052024079,11,10,0.9963,1.0,-0.0037,0.0037,base
08f2a100dd82c68103a075bfbd859171,true_conflict,"[""+17184561666""]","[""(718) 381-7867""]",17184561666,7183817867,11,10,0.9963,1.0,-0.0037,0.0037,base
08f2a107298e431c0386a137a00c7d6c,true_conflict,"[""+17186432146""]","[""(718) 852-1082""]",17186432146,7188521082,11,10,0.9963,1.0,-0.0037,0.0037,base
08f2a10aaba5c06303d8a67958549713,true_conflict,"[""+16312257000""]","[""(631) 789-2000""]",16312257000,6317892000,11,10,0.9963,1.0,-0.0037,0.0037,base
08f2aa38c18f37ac03f6031db0895b12,true_conflict,"[""+18148671092""]","[""(877) 421-9062""]",18148671092,8774219062,11,10,0.9963,1.0,-0.0037,0.0037,base
